ticker,entry_time,exit_time,entry,exit,ret_pct,pnl,reason,proba,win,equity_after,entry_dt,month
OUST,2025-09-22 14:30:00+00:00,2025-09-22 15:30:00+00:00,32.46,33.4338,3.0,128.81,target,0.1517,1,21213.03,2025-09-22 14:30:00+00:00,2025-09
LWLG,2025-09-22 14:30:00+00:00,2025-09-22 14:30:00+00:00,4.575,4.4377,-3.0,-128.81,stop,0.1781,0,21339.57,2025-09-22 14:30:00+00:00,2025-09
MBX,2025-09-22 14:30:00+00:00,2025-09-22 14:30:00+00:00,24.2577,23.53,-3.0,-128.81,stop,0.1736,0,21210.76,2025-09-22 14:30:00+00:00,2025-09
CAPR,2025-09-22 14:30:00+00:00,2025-09-22 19:30:00+00:00,6.3,6.111,-3.0,-128.81,stop,0.1508,0,21723.67,2025-09-22 14:30:00+00:00,2025-09
AXTI,2025-09-22 15:30:00+00:00,2025-09-22 15:30:00+00:00,4.955,5.1036,3.0,127.26,target,0.1853,1,21213.03,2025-09-22 15:30:00+00:00,2025-09
PLUG,2025-09-22 15:30:00+00:00,2025-09-22 15:30:00+00:00,2.4378,2.3647,-3.0,-127.26,stop,0.2059,0,21085.77,2025-09-22 15:30:00+00:00,2025-09
EOSE,2025-09-22 16:30:00+00:00,2025-09-22 18:30:00+00:00,10.0599,10.3617,3.0,127.28,target,0.1781,1,21852.48,2025-09-22 16:30:00+00:00,2025-09
QS,2025-09-22 16:30:00+00:00,2025-09-23 13:30:00+00:00,13.61,13.2017,-3.0,-127.28,stop,0.1781,0,21726.74,2025-09-22 16:30:00+00:00,2025-09
PLUG,2025-09-22 16:30:00+00:00,2025-09-22 16:30:00+00:00,2.3601,2.4309,3.0,127.28,target,0.2409,1,21467.59,2025-09-22 16:30:00+00:00,2025-09
KOD,2025-09-22 16:30:00+00:00,2025-09-22 16:30:00+00:00,13.5,13.905,3.0,127.28,target,0.2409,1,21340.31,2025-09-22 16:30:00+00:00,2025-09
PLUG,2025-09-22 17:30:00+00:00,2025-09-22 17:30:00+00:00,2.43,2.5029,3.0,128.81,target,0.2409,1,21725.2,2025-09-22 17:30:00+00:00,2025-09
LWLG,2025-09-22 17:30:00+00:00,2025-09-22 17:30:00+00:00,4.425,4.5578,3.0,128.81,target,0.2409,1,21596.39,2025-09-22 17:30:00+00:00,2025-09
CRML,2025-09-22 18:30:00+00:00,2025-09-23 14:30:00+00:00,7.04,7.2512,3.0,130.35,target,0.2339,1,21463.73,2025-09-22 18:30:00+00:00,2025-09
PLUG,2025-09-22 18:30:00+00:00,2025-09-22 19:30:00+00:00,2.5955,2.6734,3.0,130.35,target,0.2684,1,21854.02,2025-09-22 18:30:00+00:00,2025-09
SMR,2025-09-22 19:30:00+00:00,2025-09-23 13:30:00+00:00,46.025,44.6443,-3.0,-131.11,stop,0.2059,0,21595.63,2025-09-22 19:30:00+00:00,2025-09
QUBT,2025-09-23 13:30:00+00:00,2025-09-23 13:30:00+00:00,21.015,20.3845,-3.0,-131.12,stop,0.2059,0,21464.5,2025-09-23 13:30:00+00:00,2025-09
KOD,2025-09-23 13:30:00+00:00,2025-09-23 13:30:00+00:00,14.99,14.5403,-3.0,-131.12,stop,0.1781,0,21333.38,2025-09-23 13:30:00+00:00,2025-09
SMR,2025-09-23 14:30:00+00:00,2025-09-23 17:30:00+00:00,43.31,42.0107,-3.0,-128.0,stop,0.1517,0,21207.72,2025-09-23 14:30:00+00:00,2025-09
KOD,2025-09-23 14:30:00+00:00,2025-09-23 14:30:00+00:00,14.99,14.5403,-3.0,-128.0,stop,0.1853,0,21335.73,2025-09-23 14:30:00+00:00,2025-09
CSAN,2025-09-23 14:30:00+00:00,2025-09-23 14:30:00+00:00,4.58,4.7174,3.0,128.0,target,0.1517,1,21463.73,2025-09-23 14:30:00+00:00,2025-09
LUMN,2025-09-23 14:30:00+00:00,2025-09-23 15:30:00+00:00,6.325,6.1352,-3.0,-128.0,stop,0.1781,0,21335.73,2025-09-23 14:30:00+00:00,2025-09
BBAI,2025-09-23 15:30:00+00:00,2025-09-23 15:30:00+00:00,7.97,8.2091,3.0,128.78,target,0.1781,1,21464.51,2025-09-23 15:30:00+00:00,2025-09
QUBT,2025-09-23 15:30:00+00:00,2025-09-23 15:30:00+00:00,20.665,21.285,3.0,128.78,target,0.1853,1,21335.73,2025-09-23 15:30:00+00:00,2025-09
RCAT,2025-09-23 15:30:00+00:00,2025-09-23 15:30:00+00:00,12.67,12.2899,-3.0,-128.78,stop,0.1853,0,21206.95,2025-09-23 15:30:00+00:00,2025-09
CIFR,2025-09-23 16:30:00+00:00,2025-09-23 17:30:00+00:00,13.94,13.5218,-3.0,-128.79,stop,0.2059,0,20821.36,2025-09-23 16:30:00+00:00,2025-09
QUBT,2025-09-23 16:30:00+00:00,2025-09-23 17:30:00+00:00,21.14,20.5058,-3.0,-128.79,stop,0.2409,0,20950.15,2025-09-23 16:30:00+00:00,2025-09
QS,2025-09-23 16:30:00+00:00,2025-09-23 16:30:00+00:00,14.005,13.5849,-3.0,-128.79,stop,0.2063,0,21335.72,2025-09-23 16:30:00+00:00,2025-09
RCAT,2025-09-23 16:30:00+00:00,2025-09-23 17:30:00+00:00,12.6999,12.3189,-3.0,-128.79,stop,0.2409,0,21078.94,2025-09-23 16:30:00+00:00,2025-09
PLUG,2025-09-23 17:30:00+00:00,2025-09-23 17:30:00+00:00,2.66,2.5802,-3.0,-128.01,stop,0.209,0,20693.35,2025-09-23 17:30:00+00:00,2025-09
BW,2025-09-23 18:30:00+00:00,2025-09-24 13:30:00+00:00,3.185,3.2805,3.0,124.16,target,0.2063,1,21065.83,2025-09-23 18:30:00+00:00,2025-09
CIFR,2025-09-23 18:30:00+00:00,2025-09-23 18:30:00+00:00,13.875,14.2912,3.0,124.16,target,0.2409,1,20817.51,2025-09-23 18:30:00+00:00,2025-09
QUBT,2025-09-23 18:30:00+00:00,2025-09-23 18:30:00+00:00,20.5477,21.1641,3.0,124.16,target,0.2409,1,20941.67,2025-09-23 18:30:00+00:00,2025-09
RCAT,2025-09-23 18:30:00+00:00,2025-09-24 13:30:00+00:00,12.03,11.6691,-3.0,-124.16,stop,0.2409,0,20817.51,2025-09-23 18:30:00+00:00,2025-09
BLDP,2025-09-23 18:30:00+00:00,2025-09-24 13:30:00+00:00,2.915,3.0024,3.0,124.16,target,0.2063,1,20941.67,2025-09-23 18:30:00+00:00,2025-09
POET,2025-09-23 19:30:00+00:00,2025-09-24 13:30:00+00:00,5.895,6.0718,3.0,125.65,target,0.1853,1,21317.13,2025-09-23 19:30:00+00:00,2025-09
NBTX,2025-09-23 19:30:00+00:00,2025-09-24 13:30:00+00:00,14.11,14.5333,3.0,125.65,target,0.1853,1,21191.48,2025-09-23 19:30:00+00:00,2025-09
AXTI,2025-09-24 14:30:00+00:00,2025-09-24 14:30:00+00:00,4.955,4.8063,-3.0,-127.9,stop,0.1853,0,21189.22,2025-09-24 14:30:00+00:00,2025-09
PLUG,2025-09-24 14:30:00+00:00,2025-09-24 14:30:00+00:00,2.5109,2.4356,-3.0,-127.9,stop,0.1781,0,21061.32,2025-09-24 14:30:00+00:00,2025-09
OPEN,2025-09-24 14:30:00+00:00,2025-09-24 15:30:00+00:00,7.9101,7.6728,-3.0,-127.9,stop,0.1853,0,20933.42,2025-09-24 14:30:00+00:00,2025-09
KOD,2025-09-24 14:30:00+00:00,2025-09-24 15:30:00+00:00,14.88,14.4336,-3.0,-127.9,stop,0.1781,0,20805.52,2025-09-24 14:30:00+00:00,2025-09
AAOI,2025-09-24 14:30:00+00:00,2025-09-24 15:30:00+00:00,28.25,27.4025,-3.0,-127.9,stop,0.1714,0,20677.61,2025-09-24 14:30:00+00:00,2025-09
IREN,2025-09-24 15:30:00+00:00,2025-09-24 15:30:00+00:00,48.35,46.8995,-3.0,-126.37,stop,0.2059,0,20551.25,2025-09-24 15:30:00+00:00,2025-09
QURE,2025-09-24 15:30:00+00:00,2025-09-24 15:30:00+00:00,41.95,43.2085,3.0,126.37,target,0.1853,1,20677.61,2025-09-24 15:30:00+00:00,2025-09
LAC,2025-09-24 16:30:00+00:00,2025-09-24 18:30:00+00:00,6.0356,5.8545,-3.0,-124.07,stop,0.2409,0,20800.19,2025-09-24 16:30:00+00:00,2025-09
BBAI,2025-09-24 16:30:00+00:00,2025-09-25 13:30:00+00:00,7.67,7.4399,-3.0,-124.07,stop,0.1853,0,20927.22,2025-09-24 16:30:00+00:00,2025-09
NBTX,2025-09-24 16:30:00+00:00,2025-09-24 17:30:00+00:00,15.03,15.4809,3.0,124.07,target,0.1853,1,21049.81,2025-09-24 16:30:00+00:00,2025-09
CIFR,2025-09-24 16:30:00+00:00,2025-09-24 16:30:00+00:00,14.175,14.6003,3.0,124.07,target,0.1853,1,20925.75,2025-09-24 16:30:00+00:00,2025-09
OPEN,2025-09-24 16:30:00+00:00,2025-09-24 16:30:00+00:00,7.8601,8.0959,3.0,124.07,target,0.2059,1,20801.68,2025-09-24 16:30:00+00:00,2025-09
TE,2025-09-24 17:30:00+00:00,2025-09-24 17:30:00+00:00,2.221,2.1544,-3.0,-125.55,stop,0.2409,0,20924.26,2025-09-24 17:30:00+00:00,2025-09
OPEN,2025-09-24 17:30:00+00:00,2025-09-24 18:30:00+00:00,8.175,8.4203,3.0,125.55,target,0.2409,1,20925.75,2025-09-24 17:30:00+00:00,2025-09
QURE,2025-09-24 18:30:00+00:00,2025-09-24 18:30:00+00:00,44.9134,46.2608,3.0,125.55,target,0.2717,1,21051.29,2025-09-24 18:30:00+00:00,2025-09
RKLB,2025-09-24 18:30:00+00:00,2025-09-25 13:30:00+00:00,49.49,48.0053,-3.0,-125.55,stop,0.2063,0,20801.68,2025-09-24 18:30:00+00:00,2025-09
QURE,2025-09-24 19:30:00+00:00,2025-09-25 13:30:00+00:00,47.43,48.8529,3.0,126.31,target,0.2684,1,20927.99,2025-09-24 19:30:00+00:00,2025-09
LAC,2025-09-24 19:30:00+00:00,2025-09-25 13:30:00+00:00,5.95,6.1285,3.0,126.31,target,0.2409,1,21054.29,2025-09-24 19:30:00+00:00,2025-09
POET,2025-09-24 19:30:00+00:00,2025-09-25 13:30:00+00:00,6.13,6.3139,3.0,126.31,target,0.1853,1,21180.6,2025-09-24 19:30:00+00:00,2025-09
BE,2025-09-25 14:30:00+00:00,2025-09-25 18:30:00+00:00,66.0,67.98,3.0,127.08,target,0.1781,1,21053.52,2025-09-25 14:30:00+00:00,2025-09
TE,2025-09-25 14:30:00+00:00,2025-09-25 14:30:00+00:00,2.255,2.3227,3.0,127.08,target,0.1622,1,21180.6,2025-09-25 14:30:00+00:00,2025-09
KOD,2025-09-25 14:30:00+00:00,2025-09-25 14:30:00+00:00,18.19,17.6443,-3.0,-127.08,stop,0.1781,0,21053.52,2025-09-25 14:30:00+00:00,2025-09
POET,2025-09-25 14:30:00+00:00,2025-09-25 14:30:00+00:00,6.713,6.5116,-3.0,-127.08,stop,0.1736,0,20926.44,2025-09-25 14:30:00+00:00,2025-09
UUUU,2025-09-25 14:30:00+00:00,2025-09-25 14:30:00+00:00,16.92,17.4276,3.0,127.08,target,0.163,1,21053.52,2025-09-25 14:30:00+00:00,2025-09
OPEN,2025-09-25 15:30:00+00:00,2025-09-25 15:30:00+00:00,8.615,8.8734,3.0,127.08,target,0.2059,1,21307.69,2025-09-25 15:30:00+00:00,2025-09
LAR,2025-09-25 15:30:00+00:00,2025-09-25 16:30:00+00:00,3.91,3.7927,-3.0,-127.08,stop,0.2063,0,21180.6,2025-09-25 15:30:00+00:00,2025-09
BBAI,2025-09-25 15:30:00+00:00,2025-09-25 17:30:00+00:00,7.165,6.95,-3.0,-127.08,stop,0.2059,0,21053.52,2025-09-25 15:30:00+00:00,2025-09
QUBT,2025-09-25 15:30:00+00:00,2025-09-25 18:30:00+00:00,19.76,20.3528,3.0,127.08,target,0.2339,1,21180.6,2025-09-25 15:30:00+00:00,2025-09
OPEN,2025-09-25 16:30:00+00:00,2025-09-25 18:30:00+00:00,8.8525,9.1181,3.0,127.85,target,0.2409,1,21308.45,2025-09-25 16:30:00+00:00,2025-09
IREN,2025-09-25 17:30:00+00:00,2025-09-25 17:30:00+00:00,46.6,45.202,-3.0,-127.08,stop,0.2409,0,20926.44,2025-09-25 17:30:00+00:00,2025-09
TE,2025-09-25 18:30:00+00:00,2025-09-26 13:30:00+00:00,2.26,2.1922,-3.0,-125.56,stop,0.2059,0,21057.33,2025-09-25 18:30:00+00:00,2025-09
IREN,2025-09-25 18:30:00+00:00,2025-09-26 13:30:00+00:00,46.11,44.7267,-3.0,-125.56,stop,0.2409,0,21182.89,2025-09-25 18:30:00+00:00,2025-09
QBTS,2025-09-25 19:30:00+00:00,2025-09-26 13:30:00+00:00,26.69,27.4907,3.0,127.85,target,0.1714,1,20929.48,2025-09-25 19:30:00+00:00,2025-09
BE,2025-09-25 19:30:00+00:00,2025-09-26 13:30:00+00:00,69.31,67.2307,-3.0,-127.85,stop,0.1853,0,20801.63,2025-09-25 19:30:00+00:00,2025-09
OPEN,2025-09-25 19:30:00+00:00,2025-09-26 13:30:00+00:00,8.97,8.7009,-3.0,-127.85,stop,0.2409,0,20929.48,2025-09-25 19:30:00+00:00,2025-09
OPEN,2025-09-26 14:30:00+00:00,2025-09-26 14:30:00+00:00,8.5,8.755,3.0,125.58,target,0.2684,1,21055.06,2025-09-26 14:30:00+00:00,2025-09
CRNX,2025-09-26 14:30:00+00:00,2025-09-26 14:30:00+00:00,45.05,46.4015,3.0,125.58,target,0.1853,1,21180.63,2025-09-26 14:30:00+00:00,2025-09
KOD,2025-09-26 14:30:00+00:00,2025-09-26 15:30:00+00:00,15.97,16.4491,3.0,125.58,target,0.1853,1,21306.21,2025-09-26 14:30:00+00:00,2025-09
TE,2025-09-26 14:30:00+00:00,2025-09-26 16:30:00+00:00,2.1815,2.2469,3.0,125.58,target,0.1853,1,21431.79,2025-09-26 14:30:00+00:00,2025-09
BE,2025-09-26 14:30:00+00:00,2025-09-26 16:30:00+00:00,68.33,70.3799,3.0,125.58,target,0.1781,1,21557.37,2025-09-26 14:30:00+00:00,2025-09
IREN,2025-09-26 15:30:00+00:00,2025-09-26 16:30:00+00:00,40.48,41.6944,3.0,127.08,target,0.2684,1,21684.45,2025-09-26 15:30:00+00:00,2025-09
CRNX,2025-09-26 15:30:00+00:00,2025-09-26 18:30:00+00:00,45.52,46.8856,3.0,127.08,target,0.2409,1,21811.53,2025-09-26 15:30:00+00:00,2025-09
OKLO,2025-09-26 16:30:00+00:00,2025-09-29 13:30:00+00:00,110.58,113.8974,3.0,127.84,target,0.2409,1,21809.26,2025-09-26 16:30:00+00:00,2025-09
BW,2025-09-26 17:30:00+00:00,2025-09-29 13:30:00+00:00,2.865,2.951,3.0,130.11,target,0.1853,1,21939.37,2025-09-26 17:30:00+00:00,2025-09
OPEN,2025-09-26 17:30:00+00:00,2025-09-29 13:30:00+00:00,8.76,8.4972,-3.0,-130.11,stop,0.1853,0,21809.26,2025-09-26 17:30:00+00:00,2025-09
IREN,2025-09-26 17:30:00+00:00,2025-09-26 18:30:00+00:00,42.4,41.128,-3.0,-130.11,stop,0.2684,0,21681.43,2025-09-26 17:30:00+00:00,2025-09
IREN,2025-09-26 19:30:00+00:00,2025-09-29 13:30:00+00:00,41.515,42.7604,3.0,130.09,target,0.2161,1,21939.35,2025-09-26 19:30:00+00:00,2025-09
CIFR,2025-09-26 19:30:00+00:00,2025-09-29 13:30:00+00:00,11.5301,11.876,3.0,130.09,target,0.2059,1,22069.44,2025-09-26 19:30:00+00:00,2025-09
CIFR,2025-09-29 14:30:00+00:00,2025-09-29 15:30:00+00:00,11.815,12.1694,3.0,132.42,target,0.1853,1,22201.86,2025-09-29 14:30:00+00:00,2025-09
FLY,2025-09-29 14:30:00+00:00,2025-09-29 15:30:00+00:00,34.92,35.9676,3.0,132.42,target,0.1619,1,22334.27,2025-09-29 14:30:00+00:00,2025-09
LWLG,2025-09-29 14:30:00+00:00,2025-09-29 15:30:00+00:00,3.615,3.7235,3.0,132.42,target,0.1619,1,22466.69,2025-09-29 14:30:00+00:00,2025-09
IMNM,2025-09-29 14:30:00+00:00,2025-09-29 16:30:00+00:00,11.325,11.6647,3.0,132.42,target,0.1622,1,22599.11,2025-09-29 14:30:00+00:00,2025-09
CRNX,2025-09-29 14:30:00+00:00,2025-09-29 17:30:00+00:00,44.93,43.5821,-3.0,-132.42,stop,0.1781,0,22331.89,2025-09-29 14:30:00+00:00,2025-09
GRAL,2025-09-29 16:30:00+00:00,2025-09-29 17:30:00+00:00,56.925,58.6327,3.0,134.8,target,0.1781,1,22466.69,2025-09-29 16:30:00+00:00,2025-09
CIFR,2025-09-29 16:30:00+00:00,2025-09-30 15:30:00+00:00,12.405,12.27,-1.088,-48.9,timeout,0.1781,0,21878.62,2025-09-29 16:30:00+00:00,2025-09
BW,2025-09-29 16:30:00+00:00,2025-09-29 16:30:00+00:00,3.2846,3.1861,-3.0,-134.8,stop,0.1781,0,22464.31,2025-09-29 16:30:00+00:00,2025-09
LAC,2025-09-29 17:30:00+00:00,2025-09-30 13:30:00+00:00,5.65,5.4805,-3.0,-134.79,stop,0.2409,0,22331.9,2025-09-29 17:30:00+00:00,2025-09
KOS,2025-09-29 17:30:00+00:00,2025-09-30 13:30:00+00:00,1.6885,1.6378,-3.0,-134.79,stop,0.2063,0,22197.12,2025-09-29 17:30:00+00:00,2025-09
BW,2025-09-29 18:30:00+00:00,2025-09-30 13:30:00+00:00,3.1547,3.0601,-3.0,-134.8,stop,0.1853,0,22062.32,2025-09-29 18:30:00+00:00,2025-09
GRAL,2025-09-29 18:30:00+00:00,2025-09-30 13:30:00+00:00,58.65,56.8905,-3.0,-134.8,stop,0.1853,0,21927.52,2025-09-29 18:30:00+00:00,2025-09
BW,2025-09-30 14:30:00+00:00,2025-09-30 15:30:00+00:00,3.005,2.9149,-3.0,-131.57,stop,0.1853,0,21747.05,2025-09-30 14:30:00+00:00,2025-09
NVTS,2025-09-30 14:30:00+00:00,2025-09-30 16:30:00+00:00,7.07,6.8579,-3.0,-131.57,stop,0.1853,0,21615.49,2025-09-30 14:30:00+00:00,2025-09
GRAL,2025-09-30 14:30:00+00:00,2025-10-01 13:30:00+00:00,58.21,59.9563,3.0,131.57,target,0.1853,1,21616.57,2025-09-30 14:30:00+00:00,2025-09
RIOT,2025-09-30 14:30:00+00:00,2025-10-01 13:30:00+00:00,19.295,19.29,-0.026,-1.14,timeout,0.1853,0,21615.44,2025-09-30 14:30:00+00:00,2025-09
RGTI,2025-09-30 16:30:00+00:00,2025-09-30 18:30:00+00:00,29.95,29.0515,-3.0,-130.48,stop,0.2063,0,21485.01,2025-09-30 16:30:00+00:00,2025-09
BW,2025-09-30 16:30:00+00:00,2025-10-01 13:30:00+00:00,2.9,2.813,-3.0,-130.48,stop,0.2409,0,21484.95,2025-09-30 16:30:00+00:00,2025-09
ANAB,2025-09-30 17:30:00+00:00,2025-10-01 13:30:00+00:00,20.584,21.2015,3.0,129.69,target,0.2409,1,21614.65,2025-09-30 17:30:00+00:00,2025-09
LAC,2025-09-30 19:30:00+00:00,2025-10-01 13:30:00+00:00,5.635,5.8041,3.0,128.91,target,0.2409,1,21743.56,2025-09-30 19:30:00+00:00,2025-09
GRAL,2025-10-01 14:30:00+00:00,2025-10-02 13:30:00+00:00,61.815,63.6694,3.0,130.46,target,0.1622,1,21484.2,2025-10-01 14:30:00+00:00,2025-10
ANAB,2025-10-01 14:30:00+00:00,2025-10-01 16:30:00+00:00,21.4833,22.1278,3.0,130.46,target,0.1622,1,21613.09,2025-10-01 14:30:00+00:00,2025-10
BW,2025-10-01 14:30:00+00:00,2025-10-01 17:30:00+00:00,2.815,2.7306,-3.0,-130.46,stop,0.1781,0,21482.63,2025-10-01 14:30:00+00:00,2025-10
ORKA,2025-10-01 14:30:00+00:00,2025-10-01 14:30:00+00:00,18.905,18.3379,-3.0,-130.46,stop,0.1853,0,21613.09,2025-10-01 14:30:00+00:00,2025-10
FLY,2025-10-01 14:30:00+00:00,2025-10-01 15:30:00+00:00,27.895,27.0582,-3.0,-130.46,stop,0.1622,0,21482.63,2025-10-01 14:30:00+00:00,2025-10
NUVB,2025-10-01 15:30:00+00:00,2025-10-02 13:30:00+00:00,3.62,3.7286,3.0,129.68,target,0.2409,1,21613.88,2025-10-01 15:30:00+00:00,2025-10
LAC,2025-10-01 16:30:00+00:00,2025-10-01 18:30:00+00:00,7.235,7.018,-3.0,-128.9,stop,0.2059,0,21353.74,2025-10-01 16:30:00+00:00,2025-10
QS,2025-10-01 17:30:00+00:00,2025-10-02 13:30:00+00:00,14.48,14.9144,3.0,129.68,target,0.1853,1,21743.56,2025-10-01 17:30:00+00:00,2025-10
BW,2025-10-01 18:30:00+00:00,2025-10-02 13:30:00+00:00,2.74,2.8222,3.0,128.9,target,0.1781,1,21872.45,2025-10-01 18:30:00+00:00,2025-10
ABCL,2025-10-01 19:30:00+00:00,2025-10-02 13:30:00+00:00,5.855,6.0307,3.0,128.12,target,0.1781,1,22000.57,2025-10-01 19:30:00+00:00,2025-10
PLUG,2025-10-02 14:30:00+00:00,2025-10-02 14:30:00+00:00,2.855,2.7694,-3.0,-132.0,stop,0.1853,0,21868.57,2025-10-02 14:30:00+00:00,2025-10
AMPX,2025-10-02 14:30:00+00:00,2025-10-02 14:30:00+00:00,12.31,12.6793,3.0,132.0,target,0.1781,1,22000.57,2025-10-02 14:30:00+00:00,2025-10
LAC,2025-10-02 14:30:00+00:00,2025-10-02 15:30:00+00:00,6.89,6.6833,-3.0,-132.0,stop,0.1541,0,21868.57,2025-10-02 14:30:00+00:00,2025-10
QS,2025-10-02 14:30:00+00:00,2025-10-02 16:30:00+00:00,14.855,14.4093,-3.0,-132.0,stop,0.1622,0,21736.57,2025-10-02 14:30:00+00:00,2025-10
MH,2025-10-02 14:30:00+00:00,2025-10-03 13:30:00+00:00,11.45,11.7935,3.0,132.0,target,0.1619,1,21866.99,2025-10-02 14:30:00+00:00,2025-10
ABCL,2025-10-02 15:30:00+00:00,2025-10-03 13:30:00+00:00,5.99,6.1697,3.0,132.0,target,0.1853,1,21998.99,2025-10-02 15:30:00+00:00,2025-10
AMPX,2025-10-02 15:30:00+00:00,2025-10-02 19:30:00+00:00,12.945,12.5566,-3.0,-132.0,stop,0.1853,0,21734.98,2025-10-02 15:30:00+00:00,2025-10
LWLG,2025-10-02 16:30:00+00:00,2025-10-03 13:30:00+00:00,4.225,4.3517,3.0,131.21,target,0.2409,1,22130.2,2025-10-02 16:30:00+00:00,2025-10
APLD,2025-10-02 17:30:00+00:00,2025-10-02 17:30:00+00:00,26.25,27.0375,3.0,130.42,target,0.1853,1,21866.99,2025-10-02 17:30:00+00:00,2025-10
QBTS,2025-10-02 18:30:00+00:00,2025-10-03 13:30:00+00:00,29.04,29.9112,3.0,131.2,target,0.2409,1,22261.4,2025-10-02 18:30:00+00:00,2025-10
EOSE,2025-10-03 13:30:00+00:00,2025-10-03 13:30:00+00:00,12.47,12.8441,3.0,130.41,target,0.1781,1,22391.81,2025-10-03 13:30:00+00:00,2025-10
LWLG,2025-10-03 14:30:00+00:00,2025-10-03 14:30:00+00:00,4.54,4.6762,3.0,134.35,target,0.1853,1,22526.16,2025-10-03 14:30:00+00:00,2025-10
ASTS,2025-10-03 14:30:00+00:00,2025-10-03 14:30:00+00:00,66.46,68.4538,3.0,134.35,target,0.1853,1,22660.52,2025-10-03 14:30:00+00:00,2025-10
POET,2025-10-03 14:30:00+00:00,2025-10-03 17:30:00+00:00,6.285,6.0964,-3.0,-134.35,stop,0.1853,0,22390.2,2025-10-03 14:30:00+00:00,2025-10
SHLS,2025-10-03 14:30:00+00:00,2025-10-03 17:30:00+00:00,9.035,8.7639,-3.0,-134.35,stop,0.1781,0,22255.85,2025-10-03 14:30:00+00:00,2025-10
SRPT,2025-10-03 14:30:00+00:00,2025-10-06 13:30:00+00:00,22.485,23.1596,3.0,134.35,target,0.1736,1,22524.56,2025-10-03 14:30:00+00:00,2025-10
ERAS,2025-10-03 15:30:00+00:00,2025-10-03 16:30:00+00:00,2.505,2.4299,-3.0,-135.96,stop,0.2063,0,22524.55,2025-10-03 15:30:00+00:00,2025-10
TE,2025-10-03 15:30:00+00:00,2025-10-03 18:30:00+00:00,2.42,2.4926,3.0,135.96,target,0.2063,1,22256.67,2025-10-03 15:30:00+00:00,2025-10
QS,2025-10-03 17:30:00+00:00,2025-10-03 17:30:00+00:00,15.83,15.3551,-3.0,-135.15,stop,0.2409,0,22120.7,2025-10-03 17:30:00+00:00,2025-10
BLDP,2025-10-03 18:30:00+00:00,2025-10-06 13:30:00+00:00,3.46,3.5638,3.0,132.72,target,0.2409,1,22657.28,2025-10-03 18:30:00+00:00,2025-10
LAC,2025-10-03 18:30:00+00:00,2025-10-03 18:30:00+00:00,8.52,8.7756,3.0,132.72,target,0.2409,1,22389.39,2025-10-03 18:30:00+00:00,2025-10
LWLG,2025-10-03 18:30:00+00:00,2025-10-03 18:30:00+00:00,4.755,4.6124,-3.0,-132.72,stop,0.2409,0,22256.67,2025-10-03 18:30:00+00:00,2025-10
PLUG,2025-10-03 19:30:00+00:00,2025-10-06 13:30:00+00:00,3.805,3.9192,3.0,133.54,target,0.2688,1,22790.82,2025-10-03 19:30:00+00:00,2025-10
USAR,2025-10-03 19:30:00+00:00,2025-10-06 13:30:00+00:00,26.04,26.8212,3.0,133.54,target,0.2684,1,22924.36,2025-10-03 19:30:00+00:00,2025-10
LAC,2025-10-03 19:30:00+00:00,2025-10-03 19:30:00+00:00,8.795,9.0589,3.0,133.54,target,0.2409,1,22390.21,2025-10-03 19:30:00+00:00,2025-10
LAC,2025-10-06 13:30:00+00:00,2025-10-06 13:30:00+00:00,9.45,9.1665,-3.0,-134.34,stop,0.1853,0,22790.02,2025-10-06 13:30:00+00:00,2025-10
SHLS,2025-10-06 14:30:00+00:00,2025-10-06 16:30:00+00:00,8.505,8.7602,3.0,136.74,target,0.1517,1,23063.5,2025-10-06 14:30:00+00:00,2025-10
RUM,2025-10-06 14:30:00+00:00,2025-10-06 15:30:00+00:00,8.54,8.2838,-3.0,-136.74,stop,0.1619,0,22653.28,2025-10-06 14:30:00+00:00,2025-10
HUBS,2025-10-06 14:30:00+00:00,2025-10-06 16:30:00+00:00,445.85,459.2255,3.0,136.74,target,0.2063,1,22790.02,2025-10-06 14:30:00+00:00,2025-10
QBTS,2025-10-06 14:30:00+00:00,2025-10-06 16:30:00+00:00,32.79,33.7737,3.0,136.74,target,0.1517,1,22926.76,2025-10-06 14:30:00+00:00,2025-10
SGML,2025-10-06 14:30:00+00:00,2025-10-06 17:30:00+00:00,7.8099,7.5756,-3.0,-136.74,stop,0.1619,0,23062.68,2025-10-06 14:30:00+00:00,2025-10
BW,2025-10-06 16:30:00+00:00,2025-10-06 16:30:00+00:00,3.05,3.1415,3.0,135.92,target,0.2063,1,23199.42,2025-10-06 16:30:00+00:00,2025-10
CIFR,2025-10-06 17:30:00+00:00,2025-10-06 17:30:00+00:00,15.775,15.3017,-3.0,-139.2,stop,0.1853,0,22923.48,2025-10-06 17:30:00+00:00,2025-10
LAC,2025-10-06 17:30:00+00:00,2025-10-06 18:30:00+00:00,8.94,8.6718,-3.0,-139.2,stop,0.1881,0,22784.29,2025-10-06 17:30:00+00:00,2025-10
BW,2025-10-06 17:30:00+00:00,2025-10-07 13:30:00+00:00,3.16,3.2548,3.0,139.2,target,0.2684,1,22923.49,2025-10-06 17:30:00+00:00,2025-10
USAR,2025-10-06 17:30:00+00:00,2025-10-07 13:30:00+00:00,26.5,27.295,3.0,139.2,target,0.2409,1,23062.69,2025-10-06 17:30:00+00:00,2025-10
