ticker,entry_time,exit_time,entry,exit,ret_pct,pnl,reason,proba,win,equity_after,entry_dt,month
AGL,2025-08-15 15:30:00+00:00,2025-08-15 17:30:00+00:00,25.3877,27.405,7.446,212.43,target,0.2409,1,14477.18,2025-08-15 15:30:00+00:00,2025-08
TE,2025-08-15 18:30:00+00:00,2025-08-18 13:30:00+00:00,1.4807,1.5984,7.446,215.59,target,0.2409,1,14854.88,2025-08-15 18:30:00+00:00,2025-08
OPEN,2025-08-18 13:30:00+00:00,2025-08-18 13:30:00+00:00,3.2917,3.5533,7.446,216.33,target,0.2409,1,15071.21,2025-08-18 13:30:00+00:00,2025-08
ALMS,2025-08-18 14:30:00+00:00,2025-08-18 14:30:00+00:00,5.0975,4.9421,-3.548,-106.96,stop,0.1508,0,15020.21,2025-08-18 14:30:00+00:00,2025-08
SGML,2025-08-18 14:30:00+00:00,2025-08-18 18:30:00+00:00,6.7033,6.499,-3.548,-106.96,stop,0.1781,0,14913.25,2025-08-18 14:30:00+00:00,2025-08
BHC,2025-08-18 14:30:00+00:00,2025-08-18 18:30:00+00:00,8.2541,8.0025,-3.548,-106.96,stop,0.1466,0,14806.29,2025-08-18 14:30:00+00:00,2025-08
RCAT,2025-08-18 14:30:00+00:00,2025-08-19 13:30:00+00:00,9.021,9.0156,-0.56,-16.88,timeout,0.1619,0,14682.81,2025-08-18 14:30:00+00:00,2025-08
SEDG,2025-08-18 15:30:00+00:00,2025-08-19 14:30:00+00:00,30.065,32.454,7.446,223.68,target,0.1853,1,14593.52,2025-08-18 15:30:00+00:00,2025-08
CRWV,2025-08-18 15:30:00+00:00,2025-08-18 18:30:00+00:00,100.8554,97.7808,-3.548,-106.6,stop,0.2409,0,14699.69,2025-08-18 15:30:00+00:00,2025-08
CRML,2025-08-18 19:30:00+00:00,2025-08-19 13:30:00+00:00,6.1731,5.9849,-3.548,-104.32,stop,0.1853,0,14369.83,2025-08-18 19:30:00+00:00,2025-08
AAOI,2025-08-18 19:30:00+00:00,2025-08-19 13:30:00+00:00,26.2431,25.4431,-3.548,-104.32,stop,0.1853,0,14578.48,2025-08-18 19:30:00+00:00,2025-08
AGL,2025-08-18 19:30:00+00:00,2025-08-19 13:30:00+00:00,31.5183,30.5574,-3.548,-104.32,stop,0.1853,0,14474.16,2025-08-18 19:30:00+00:00,2025-08
AAOI,2025-08-19 14:30:00+00:00,2025-08-19 14:30:00+00:00,23.972,23.2412,-3.549,-101.98,stop,0.1853,0,14491.53,2025-08-19 14:30:00+00:00,2025-08
AGL,2025-08-19 14:30:00+00:00,2025-08-19 14:30:00+00:00,30.7654,29.8275,-3.548,-101.98,stop,0.1853,0,14389.55,2025-08-19 14:30:00+00:00,2025-08
CIFR,2025-08-19 14:30:00+00:00,2025-08-19 16:30:00+00:00,5.8279,5.6502,-3.549,-101.98,stop,0.1853,0,14287.57,2025-08-19 14:30:00+00:00,2025-08
RUN,2025-08-19 14:30:00+00:00,2025-08-20 13:30:00+00:00,15.3077,15.6372,1.653,47.5,timeout,0.1853,1,14232.94,2025-08-19 14:30:00+00:00,2025-08
AAOI,2025-08-19 15:30:00+00:00,2025-08-19 16:30:00+00:00,23.7319,23.0084,-3.548,-102.12,stop,0.1853,0,14185.44,2025-08-19 15:30:00+00:00,2025-08
VKTX,2025-08-19 15:30:00+00:00,2025-08-20 13:30:00+00:00,23.6098,25.4858,7.446,214.29,target,0.1853,1,14447.23,2025-08-19 15:30:00+00:00,2025-08
AGL,2025-08-19 15:30:00+00:00,2025-08-20 14:30:00+00:00,30.1401,30.1099,-0.6,-17.27,timeout,0.1853,0,14228.62,2025-08-19 15:30:00+00:00,2025-08
APLD,2025-08-19 17:30:00+00:00,2025-08-20 13:30:00+00:00,15.2776,14.8119,-3.548,-100.67,stop,0.1853,0,14346.56,2025-08-19 17:30:00+00:00,2025-08
CIFR,2025-08-19 17:30:00+00:00,2025-08-20 13:30:00+00:00,5.7629,5.5872,-3.548,-100.67,stop,0.1853,0,14245.88,2025-08-19 17:30:00+00:00,2025-08
UUUU,2025-08-20 14:30:00+00:00,2025-08-21 13:30:00+00:00,8.2591,8.9154,7.446,212.15,target,0.1853,1,14551.94,2025-08-20 14:30:00+00:00,2025-08
USAR,2025-08-20 14:30:00+00:00,2025-08-21 13:30:00+00:00,13.942,14.3329,2.304,65.65,timeout,0.1517,1,14752.65,2025-08-20 14:30:00+00:00,2025-08
CIFR,2025-08-20 14:30:00+00:00,2025-08-20 19:30:00+00:00,5.4427,5.8752,7.446,212.15,target,0.1517,1,14339.79,2025-08-20 14:30:00+00:00,2025-08
OUST,2025-08-20 14:30:00+00:00,2025-08-21 13:30:00+00:00,28.3542,29.8401,4.741,135.07,timeout,0.1622,1,14687.0,2025-08-20 14:30:00+00:00,2025-08
AXTI,2025-08-20 15:30:00+00:00,2025-08-20 15:30:00+00:00,2.6363,2.5559,-3.549,-100.98,stop,0.2409,0,14127.64,2025-08-20 15:30:00+00:00,2025-08
ONDS,2025-08-20 16:30:00+00:00,2025-08-21 13:30:00+00:00,3.4567,3.7314,7.446,210.39,target,0.2684,1,14963.04,2025-08-20 16:30:00+00:00,2025-08
OPEN,2025-08-22 16:30:00+00:00,2025-08-22 16:30:00+00:00,4.3119,4.6545,7.446,222.83,target,0.2409,1,15185.87,2025-08-22 16:30:00+00:00,2025-08
ATAI,2025-08-22 16:30:00+00:00,2025-08-25 13:30:00+00:00,4.5373,4.8978,7.446,222.83,target,0.2059,1,15634.85,2025-08-22 16:30:00+00:00,2025-08
ONDS,2025-08-22 16:30:00+00:00,2025-08-25 13:30:00+00:00,4.2584,4.5968,7.446,222.83,target,0.1853,1,15857.68,2025-08-22 16:30:00+00:00,2025-08
LWLG,2025-08-22 16:30:00+00:00,2025-08-25 15:30:00+00:00,2.3411,2.4034,2.162,64.71,timeout,0.2063,1,16151.91,2025-08-22 16:30:00+00:00,2025-08
AXTI,2025-08-22 16:30:00+00:00,2025-08-25 15:30:00+00:00,2.7414,2.8236,2.499,74.79,timeout,0.1853,1,16226.7,2025-08-22 16:30:00+00:00,2025-08
OPEN,2025-08-22 17:30:00+00:00,2025-08-22 18:30:00+00:00,4.6173,4.9842,7.446,226.15,target,0.2059,1,15412.02,2025-08-22 17:30:00+00:00,2025-08
OPEN,2025-08-22 19:30:00+00:00,2025-08-25 13:30:00+00:00,4.8124,5.1948,7.446,229.52,target,0.1781,1,16087.19,2025-08-22 19:30:00+00:00,2025-08
TE,2025-08-25 14:30:00+00:00,2025-08-26 13:30:00+00:00,1.6058,1.6192,0.334,10.74,timeout,0.1781,1,16008.1,2025-08-25 14:30:00+00:00,2025-08
AEHR,2025-08-25 14:30:00+00:00,2025-08-26 13:30:00+00:00,23.8619,25.758,7.446,239.57,target,0.1619,1,16247.67,2025-08-25 14:30:00+00:00,2025-08
USAS,2025-08-25 14:30:00+00:00,2025-08-25 19:30:00+00:00,2.4987,2.4226,-3.548,-114.17,stop,0.1714,0,15997.36,2025-08-25 14:30:00+00:00,2025-08
ONDS,2025-08-25 16:30:00+00:00,2025-08-25 16:30:00+00:00,4.8324,4.6851,-3.548,-115.16,stop,0.1853,0,16111.53,2025-08-25 16:30:00+00:00,2025-08
LWLG,2025-08-25 16:30:00+00:00,2025-08-26 13:30:00+00:00,2.4012,2.592,7.446,241.65,target,0.1853,1,16489.32,2025-08-25 16:30:00+00:00,2025-08
ONDS,2025-08-25 17:30:00+00:00,2025-08-26 13:30:00+00:00,4.6873,5.0598,7.446,239.93,target,0.2409,1,16729.25,2025-08-25 17:30:00+00:00,2025-08
OPEN,2025-08-26 13:30:00+00:00,2025-08-26 13:30:00+00:00,4.5573,4.9194,7.446,238.23,target,0.1853,1,16967.48,2025-08-26 13:30:00+00:00,2025-08
TE,2025-08-26 14:30:00+00:00,2025-08-27 13:30:00+00:00,1.6158,1.6042,-1.219,-41.35,timeout,0.1517,0,16621.47,2025-08-26 14:30:00+00:00,2025-08
LWLG,2025-08-26 14:30:00+00:00,2025-08-26 14:30:00+00:00,3.2315,3.133,-3.548,-120.42,stop,0.1781,0,16847.07,2025-08-26 14:30:00+00:00,2025-08
BW,2025-08-26 14:30:00+00:00,2025-08-26 15:30:00+00:00,1.7459,1.6926,-3.548,-120.42,stop,0.1619,0,16726.65,2025-08-26 14:30:00+00:00,2025-08
IREN,2025-08-26 14:30:00+00:00,2025-08-27 13:30:00+00:00,23.0715,22.3682,-3.548,-120.42,stop,0.1781,0,16736.63,2025-08-26 14:30:00+00:00,2025-08
FTRE,2025-08-26 14:30:00+00:00,2025-08-27 13:30:00+00:00,8.8844,8.7356,-2.175,-73.81,timeout,0.1619,0,16662.82,2025-08-26 14:30:00+00:00,2025-08
LWLG,2025-08-26 15:30:00+00:00,2025-08-26 15:30:00+00:00,3.1417,3.3913,7.446,250.89,target,0.2409,1,16977.53,2025-08-26 15:30:00+00:00,2025-08
LWLG,2025-08-26 16:30:00+00:00,2025-08-26 16:30:00+00:00,3.1616,3.0652,-3.548,-120.49,stop,0.1853,0,16857.04,2025-08-26 16:30:00+00:00,2025-08
ONDS,2025-08-26 16:30:00+00:00,2025-08-27 13:30:00+00:00,4.8974,5.2866,7.446,252.83,target,0.1853,1,16874.3,2025-08-26 16:30:00+00:00,2025-08
LWLG,2025-08-26 17:30:00+00:00,2025-08-27 13:30:00+00:00,3.1916,3.4452,7.446,251.04,target,0.2409,1,17125.33,2025-08-26 17:30:00+00:00,2025-08
CRML,2025-08-27 14:30:00+00:00,2025-08-27 17:30:00+00:00,7.1586,6.9403,-3.548,-121.54,stop,0.1736,0,17003.79,2025-08-27 14:30:00+00:00,2025-08
UUUU,2025-08-27 14:30:00+00:00,2025-08-27 18:30:00+00:00,11.8359,11.4751,-3.549,-121.54,stop,0.1466,0,16882.26,2025-08-27 14:30:00+00:00,2025-08
HUT,2025-08-27 14:30:00+00:00,2025-08-28 13:30:00+00:00,26.5285,26.3588,-1.139,-39.03,timeout,0.1622,0,16722.55,2025-08-27 14:30:00+00:00,2025-08
CIFR,2025-08-27 14:30:00+00:00,2025-08-28 13:30:00+00:00,7.1216,7.0715,-1.203,-41.22,timeout,0.1508,0,16681.33,2025-08-27 14:30:00+00:00,2025-08
WULF,2025-08-27 14:30:00+00:00,2025-08-28 13:30:00+00:00,9.2557,9.3034,0.016,0.53,timeout,0.1508,1,16681.87,2025-08-27 14:30:00+00:00,2025-08
OPEN,2025-08-27 18:30:00+00:00,2025-08-27 18:30:00+00:00,4.2771,4.1467,-3.549,-120.68,stop,0.2684,0,16761.58,2025-08-27 18:30:00+00:00,2025-08
OPEN,2025-08-27 19:30:00+00:00,2025-08-28 13:30:00+00:00,4.037,4.3578,7.446,249.61,target,0.2409,1,16931.48,2025-08-27 19:30:00+00:00,2025-08
CRML,2025-08-27 19:30:00+00:00,2025-08-28 18:30:00+00:00,6.4734,6.5117,0.092,3.08,timeout,0.1853,1,17066.54,2025-08-27 19:30:00+00:00,2025-08
HUT,2025-08-28 14:30:00+00:00,2025-08-29 13:30:00+00:00,26.4079,26.3468,-0.731,-24.76,timeout,0.1466,0,17041.77,2025-08-28 14:30:00+00:00,2025-08
UUUU,2025-08-28 14:30:00+00:00,2025-08-29 13:30:00+00:00,11.5708,12.4902,7.446,252.14,target,0.1466,1,17293.92,2025-08-28 14:30:00+00:00,2025-08
NCNO,2025-08-28 14:30:00+00:00,2025-08-28 14:30:00+00:00,32.9064,31.9033,-3.548,-120.16,stop,0.1622,0,16811.32,2025-08-28 14:30:00+00:00,2025-08
LWLG,2025-08-28 14:30:00+00:00,2025-08-28 17:30:00+00:00,3.3867,3.6558,7.446,252.14,target,0.1517,1,17063.46,2025-08-28 14:30:00+00:00,2025-08
KSS,2025-08-28 15:30:00+00:00,2025-08-29 14:30:00+00:00,15.2576,15.0825,-1.648,-55.41,timeout,0.1853,0,17371.49,2025-08-28 15:30:00+00:00,2025-08
OPEN,2025-08-28 18:30:00+00:00,2025-08-29 13:30:00+00:00,4.2771,4.617,7.446,254.11,target,0.1853,1,17548.03,2025-08-28 18:30:00+00:00,2025-08
SNOW,2025-08-28 19:30:00+00:00,2025-08-29 13:30:00+00:00,242.4862,235.094,-3.548,-121.12,stop,0.2409,0,17426.91,2025-08-28 19:30:00+00:00,2025-08
RGC,2025-08-29 14:30:00+00:00,2025-09-02 13:30:00+00:00,14.2171,13.7837,-3.548,-123.68,stop,0.1622,0,17124.53,2025-08-29 14:30:00+00:00,2025-08
SNOW,2025-08-29 14:30:00+00:00,2025-09-02 13:30:00+00:00,235.5627,228.3816,-3.548,-123.68,stop,0.1541,0,17000.85,2025-08-29 14:30:00+00:00,2025-08
PVLA,2025-08-29 14:30:00+00:00,2025-09-02 13:30:00+00:00,51.2056,53.6332,4.241,147.81,timeout,0.1436,1,17148.66,2025-08-29 14:30:00+00:00,2025-08
USAS,2025-08-29 14:30:00+00:00,2025-09-02 13:30:00+00:00,2.6013,2.808,7.446,259.52,target,0.1436,1,17408.18,2025-08-29 14:30:00+00:00,2025-08
AMBA,2025-08-29 15:30:00+00:00,2025-08-29 17:30:00+00:00,85.1325,82.5373,-3.548,-123.29,stop,0.1853,0,17248.21,2025-08-29 15:30:00+00:00,2025-08
BW,2025-08-29 18:30:00+00:00,2025-09-02 13:30:00+00:00,2.1904,2.1236,-3.548,-122.41,stop,0.2409,0,17285.77,2025-08-29 18:30:00+00:00,2025-08
BW,2025-09-02 14:30:00+00:00,2025-09-02 18:30:00+00:00,2.1211,2.2896,7.446,257.42,target,0.1466,1,17306.25,2025-09-02 14:30:00+00:00,2025-09
LWLG,2025-09-02 14:30:00+00:00,2025-09-02 15:30:00+00:00,3.3414,3.2395,-3.549,-122.68,stop,0.139,0,16795.06,2025-09-02 14:30:00+00:00,2025-09
IREN,2025-09-02 14:30:00+00:00,2025-09-02 14:30:00+00:00,29.7694,28.8619,-3.548,-122.68,stop,0.1466,0,17163.09,2025-09-02 14:30:00+00:00,2025-09
TMC,2025-09-02 14:30:00+00:00,2025-09-02 14:30:00+00:00,5.5078,5.3398,-3.548,-122.68,stop,0.1436,0,17040.42,2025-09-02 14:30:00+00:00,2025-09
AEVA,2025-09-02 14:30:00+00:00,2025-09-02 15:30:00+00:00,13.8969,13.4733,-3.548,-122.68,stop,0.1853,0,16917.74,2025-09-02 14:30:00+00:00,2025-09
OPEN,2025-09-02 15:30:00+00:00,2025-09-02 17:30:00+00:00,4.4872,4.8438,7.446,253.77,target,0.228,1,17048.83,2025-09-02 15:30:00+00:00,2025-09
CRML,2025-09-02 15:30:00+00:00,2025-09-03 14:30:00+00:00,5.7679,5.8022,0.095,3.24,timeout,0.2063,1,17309.48,2025-09-02 15:30:00+00:00,2025-09
WULF,2025-09-02 16:30:00+00:00,2025-09-03 15:30:00+00:00,9.2247,9.16,-1.201,-40.35,timeout,0.2063,0,17269.13,2025-09-02 16:30:00+00:00,2025-09
IREN,2025-09-02 16:30:00+00:00,2025-09-03 15:30:00+00:00,28.2891,28.7956,1.29,43.34,timeout,0.2059,1,17312.47,2025-09-02 16:30:00+00:00,2025-09
BW,2025-09-04 16:30:00+00:00,2025-09-04 16:30:00+00:00,2.1161,2.0515,-3.548,-122.87,stop,0.1853,0,17189.61,2025-09-04 16:30:00+00:00,2025-09
OPEN,2025-09-04 16:30:00+00:00,2025-09-04 17:30:00+00:00,5.3598,5.7857,7.446,257.82,target,0.2409,1,17447.42,2025-09-04 16:30:00+00:00,2025-09
NKTR,2025-09-04 16:30:00+00:00,2025-09-04 18:30:00+00:00,33.1766,35.8128,7.446,257.82,target,0.1781,1,17705.24,2025-09-04 16:30:00+00:00,2025-09
SMR,2025-09-04 16:30:00+00:00,2025-09-04 18:30:00+00:00,37.0385,35.9094,-3.549,-122.87,stop,0.1781,0,17582.37,2025-09-04 16:30:00+00:00,2025-09
LCID,2025-09-04 16:30:00+00:00,2025-09-05 13:30:00+00:00,15.3727,16.5942,7.446,257.82,target,0.1508,1,17718.2,2025-09-04 16:30:00+00:00,2025-09
BW,2025-09-04 17:30:00+00:00,2025-09-04 18:30:00+00:00,2.2311,2.1631,-3.548,-121.99,stop,0.1736,0,17460.38,2025-09-04 17:30:00+00:00,2025-09
LWLG,2025-09-04 18:30:00+00:00,2025-09-05 13:30:00+00:00,3.0661,3.3098,7.446,259.83,target,0.2063,1,17978.02,2025-09-04 18:30:00+00:00,2025-09
NKTR,2025-09-04 19:30:00+00:00,2025-09-05 13:30:00+00:00,36.008,34.9103,-3.549,-123.92,stop,0.1853,0,17854.11,2025-09-04 19:30:00+00:00,2025-09
SMR,2025-09-04 19:30:00+00:00,2025-09-05 13:30:00+00:00,35.928,34.8327,-3.548,-123.92,stop,0.1853,0,17730.19,2025-09-04 19:30:00+00:00,2025-09
BW,2025-09-04 19:30:00+00:00,2025-09-05 14:30:00+00:00,2.2111,2.1437,-3.548,-123.92,stop,0.2059,0,17606.27,2025-09-04 19:30:00+00:00,2025-09
CAPR,2025-09-05 14:30:00+00:00,2025-09-05 15:30:00+00:00,5.8429,6.3072,7.446,264.04,target,0.1436,1,17870.31,2025-09-05 14:30:00+00:00,2025-09
NKTR,2025-09-05 14:30:00+00:00,2025-09-05 18:30:00+00:00,36.5703,39.4761,7.446,264.04,target,0.1853,1,18009.4,2025-09-05 14:30:00+00:00,2025-09
ASTS,2025-09-05 14:30:00+00:00,2025-09-08 13:30:00+00:00,42.071,40.7885,-3.548,-125.83,stop,0.1781,0,17883.57,2025-09-05 14:30:00+00:00,2025-09
AGL,2025-09-05 14:30:00+00:00,2025-09-08 13:30:00+00:00,30.2651,29.96,-1.508,-53.48,timeout,0.1508,0,17830.09,2025-09-05 14:30:00+00:00,2025-09
BW,2025-09-05 15:30:00+00:00,2025-09-05 16:30:00+00:00,2.2161,2.1485,-3.548,-124.95,stop,0.1853,0,17745.36,2025-09-05 15:30:00+00:00,2025-09
PSNY,2025-09-05 16:30:00+00:00,2025-09-08 13:30:00+00:00,30.5793,29.6471,-3.548,-126.83,stop,0.1853,0,17703.26,2025-09-05 16:30:00+00:00,2025-09
LCID,2025-09-05 17:30:00+00:00,2025-09-08 16:30:00+00:00,18.069,18.1809,0.119,4.23,timeout,0.1622,1,17454.95,2025-09-05 17:30:00+00:00,2025-09
CIFR,2025-09-05 19:30:00+00:00,2025-09-08 13:30:00+00:00,7.5538,7.3235,-3.548,-127.81,stop,0.1853,0,17575.45,2025-09-05 19:30:00+00:00,2025-09
KOD,2025-09-08 14:30:00+00:00,2025-09-08 15:30:00+00:00,10.2951,9.9813,-3.549,-124.73,stop,0.1853,0,17450.72,2025-09-08 14:30:00+00:00,2025-09
CAPR,2025-09-08 14:30:00+00:00,2025-09-08 18:30:00+00:00,6.6433,6.4408,-3.548,-124.73,stop,0.1853,0,17330.21,2025-09-08 14:30:00+00:00,2025-09
ERAS,2025-09-08 14:30:00+00:00,2025-09-09 13:30:00+00:00,1.5758,1.5277,-3.548,-124.73,stop,0.1853,0,17205.48,2025-09-08 14:30:00+00:00,2025-09
IOVA,2025-09-08 14:30:00+00:00,2025-09-09 13:30:00+00:00,2.3762,2.3037,-3.549,-124.73,stop,0.1781,0,17080.75,2025-09-08 14:30:00+00:00,2025-09
DNTH,2025-09-08 16:30:00+00:00,2025-09-09 14:30:00+00:00,30.7053,33.1452,7.446,259.88,target,0.1853,1,17477.57,2025-09-08 16:30:00+00:00,2025-09
INOD,2025-09-08 17:30:00+00:00,2025-09-09 13:30:00+00:00,46.9641,50.6958,7.446,259.94,target,0.2409,1,17340.69,2025-09-08 17:30:00+00:00,2025-09
CAPR,2025-09-08 19:30:00+00:00,2025-09-09 13:30:00+00:00,6.4732,6.2759,-3.548,-122.99,stop,0.1853,0,17217.69,2025-09-08 19:30:00+00:00,2025-09
NUVB,2025-09-09 14:30:00+00:00,2025-09-10 13:30:00+00:00,3.3267,3.3433,0.001,0.03,timeout,0.1853,1,17461.48,2025-09-09 14:30:00+00:00,2025-09
MBX,2025-09-09 14:30:00+00:00,2025-09-10 13:30:00+00:00,10.8354,10.7946,-0.877,-30.19,timeout,0.2409,0,17461.45,2025-09-09 14:30:00+00:00,2025-09
PL,2025-09-09 14:30:00+00:00,2025-09-09 15:30:00+00:00,9.2196,8.9385,-3.548,-122.19,stop,0.1781,0,17233.18,2025-09-09 14:30:00+00:00,2025-09
PACS,2025-09-09 14:30:00+00:00,2025-09-09 14:30:00+00:00,7.984,7.7406,-3.549,-122.19,stop,0.1781,0,17355.38,2025-09-09 14:30:00+00:00,2025-09
SOUN,2025-09-09 15:30:00+00:00,2025-09-10 13:30:00+00:00,15.0125,14.5548,-3.549,-123.17,stop,0.1853,0,17338.31,2025-09-09 15:30:00+00:00,2025-09
DNTH,2025-09-09 15:30:00+00:00,2025-09-09 19:30:00+00:00,33.8169,36.504,7.446,258.46,target,0.1853,1,17491.64,2025-09-09 15:30:00+00:00,2025-09
ONDS,2025-09-09 16:30:00+00:00,2025-09-10 15:30:00+00:00,5.2826,5.7024,7.446,256.64,target,0.2409,1,17348.64,2025-09-09 16:30:00+00:00,2025-09
SOC,2025-09-10 13:30:00+00:00,2025-09-10 13:30:00+00:00,22.2311,21.5534,-3.549,-124.14,stop,0.1853,0,17214.17,2025-09-10 13:30:00+00:00,2025-09
UUUU,2025-09-10 14:30:00+00:00,2025-09-10 14:30:00+00:00,13.1266,12.7264,-3.548,-122.17,stop,0.1853,0,17092.0,2025-09-10 14:30:00+00:00,2025-09
IRDM,2025-09-10 14:30:00+00:00,2025-09-10 17:30:00+00:00,19.1496,18.5658,-3.549,-122.17,stop,0.1781,0,17226.47,2025-09-10 14:30:00+00:00,2025-09
PACS,2025-09-10 14:30:00+00:00,2025-09-10 17:30:00+00:00,7.944,7.7018,-3.548,-122.17,stop,0.1622,0,17104.3,2025-09-10 14:30:00+00:00,2025-09
NUVB,2025-09-10 14:30:00+00:00,2025-09-11 13:30:00+00:00,3.3467,3.2446,-3.548,-122.17,stop,0.1781,0,16860.74,2025-09-10 14:30:00+00:00,2025-09
UUUU,2025-09-10 15:30:00+00:00,2025-09-11 13:30:00+00:00,12.7463,12.3577,-3.549,-121.3,stop,0.1853,0,16739.44,2025-09-10 15:30:00+00:00,2025-09
BW,2025-09-10 16:30:00+00:00,2025-09-11 13:30:00+00:00,2.5913,2.5123,-3.549,-123.12,stop,0.2059,0,16616.32,2025-09-10 16:30:00+00:00,2025-09
ONDS,2025-09-10 18:30:00+00:00,2025-09-10 18:30:00+00:00,5.7179,5.5435,-3.549,-121.39,stop,0.1853,0,16982.91,2025-09-10 18:30:00+00:00,2025-09
IREN,2025-09-10 18:30:00+00:00,2025-09-11 13:30:00+00:00,32.8364,31.8354,-3.548,-121.39,stop,0.2059,0,16494.93,2025-09-10 18:30:00+00:00,2025-09
OPEN,2025-09-10 19:30:00+00:00,2025-09-11 13:30:00+00:00,5.6428,6.0912,7.446,252.91,target,0.2059,1,16747.84,2025-09-10 19:30:00+00:00,2025-09
MBX,2025-09-11 14:30:00+00:00,2025-09-11 15:30:00+00:00,10.3001,9.9861,-3.548,-118.86,stop,0.1508,0,16628.98,2025-09-11 14:30:00+00:00,2025-09
CIFR,2025-09-11 14:30:00+00:00,2025-09-11 16:30:00+00:00,10.5353,10.2141,-3.548,-118.86,stop,0.1622,0,16510.12,2025-09-11 14:30:00+00:00,2025-09
DNTH,2025-09-11 14:30:00+00:00,2025-09-11 17:30:00+00:00,37.6888,36.5399,-3.549,-118.86,stop,0.1622,0,16391.26,2025-09-11 14:30:00+00:00,2025-09
AMLX,2025-09-11 14:30:00+00:00,2025-09-12 13:30:00+00:00,11.981,11.7741,-2.227,-74.59,timeout,0.1541,0,16316.68,2025-09-11 14:30:00+00:00,2025-09
UUUU,2025-09-11 14:30:00+00:00,2025-09-12 13:30:00+00:00,12.4012,12.0231,-3.548,-118.86,stop,0.1508,0,16197.82,2025-09-11 14:30:00+00:00,2025-09
BE,2025-09-11 16:30:00+00:00,2025-09-12 13:30:00+00:00,67.0135,64.9706,-3.549,-118.02,stop,0.2409,0,16079.8,2025-09-11 16:30:00+00:00,2025-09
BW,2025-09-11 17:30:00+00:00,2025-09-12 13:30:00+00:00,2.4112,2.6028,7.446,245.87,target,0.1853,1,16325.67,2025-09-11 17:30:00+00:00,2025-09
ONDS,2025-09-11 18:30:00+00:00,2025-09-12 17:30:00+00:00,6.2481,6.4768,3.159,103.57,timeout,0.1853,1,16313.38,2025-09-11 18:30:00+00:00,2025-09
AEVA,2025-09-12 14:30:00+00:00,2025-09-15 13:30:00+00:00,15.5678,16.3518,4.536,148.12,timeout,0.1622,1,16713.8,2025-09-12 14:30:00+00:00,2025-09
GSAT,2025-09-12 14:30:00+00:00,2025-09-15 13:30:00+00:00,30.05,30.2848,0.281,9.19,timeout,0.1781,1,16565.69,2025-09-12 14:30:00+00:00,2025-09
TRVI,2025-09-12 14:30:00+00:00,2025-09-12 14:30:00+00:00,9.3747,9.0889,-3.549,-115.86,stop,0.1853,0,16209.81,2025-09-12 14:30:00+00:00,2025-09
BW,2025-09-12 14:30:00+00:00,2025-09-15 13:30:00+00:00,2.6968,2.9111,7.446,243.12,target,0.1853,1,16556.5,2025-09-12 14:30:00+00:00,2025-09
IONQ,2025-09-12 15:30:00+00:00,2025-09-15 13:30:00+00:00,53.9169,58.2012,7.446,241.4,target,0.2409,1,16955.2,2025-09-12 15:30:00+00:00,2025-09
ONDS,2025-09-12 18:30:00+00:00,2025-09-15 13:30:00+00:00,6.4782,6.2807,-3.548,-115.78,stop,0.1853,0,16839.42,2025-09-12 18:30:00+00:00,2025-09
ARX,2025-09-15 14:30:00+00:00,2025-09-16 13:30:00+00:00,17.3086,17.0915,-1.755,-59.1,timeout,0.1517,0,17181.1,2025-09-15 14:30:00+00:00,2025-09
PACS,2025-09-15 14:30:00+00:00,2025-09-15 18:30:00+00:00,9.995,10.7892,7.446,250.77,target,0.1736,1,17090.2,2025-09-15 14:30:00+00:00,2025-09
TRVI,2025-09-15 14:30:00+00:00,2025-09-16 13:30:00+00:00,7.8339,8.1829,3.955,133.2,timeout,0.1622,1,17223.39,2025-09-15 14:30:00+00:00,2025-09
TVTX,2025-09-15 14:30:00+00:00,2025-09-16 13:30:00+00:00,22.7364,22.9635,0.499,16.81,timeout,0.1541,1,17240.2,2025-09-15 14:30:00+00:00,2025-09
AG,2025-09-15 14:30:00+00:00,2025-09-16 13:30:00+00:00,10.5703,10.6697,0.44,14.83,timeout,0.1466,1,17195.92,2025-09-15 14:30:00+00:00,2025-09
BW,2025-09-15 19:30:00+00:00,2025-09-16 13:30:00+00:00,3.0016,2.9101,-3.549,-121.29,stop,0.2063,0,17074.64,2025-09-15 19:30:00+00:00,2025-09
MBX,2025-09-16 14:30:00+00:00,2025-09-16 14:30:00+00:00,10.3001,9.9861,-3.548,-121.18,stop,0.2063,0,16953.46,2025-09-16 14:30:00+00:00,2025-09
ANAB,2025-09-16 14:30:00+00:00,2025-09-16 17:30:00+00:00,12.3729,13.356,7.446,254.28,target,0.1781,1,17207.73,2025-09-16 14:30:00+00:00,2025-09
NEXT,2025-09-16 14:30:00+00:00,2025-09-17 13:30:00+00:00,6.8084,6.9565,1.676,57.22,timeout,0.2409,1,17264.95,2025-09-16 14:30:00+00:00,2025-09
BW,2025-09-16 14:30:00+00:00,2025-09-17 13:30:00+00:00,3.1416,3.0935,-2.032,-69.38,timeout,0.1781,0,17195.57,2025-09-16 14:30:00+00:00,2025-09
SLS,2025-09-16 14:30:00+00:00,2025-09-17 13:30:00+00:00,1.6826,1.7141,1.372,46.86,timeout,0.1781,1,17242.43,2025-09-16 14:30:00+00:00,2025-09
