ticker,entry_time,exit_time,entry,exit,ret_pct,reason,proba,win
LEDS,2024-11-13 15:30:00+00:00,2024-11-13 16:30:00+00:00,1.31,1.265,-3.435,stop,0.6102,0
CAMP,2024-11-13 15:30:00+00:00,2024-11-13 18:30:00+00:00,11.116,10.88,-2.123,timeout,0.6237,0
AEI,2024-11-13 15:30:00+00:00,2024-11-13 18:30:00+00:00,1.1089,1.1769,6.132,timeout,0.6213,1
ZKIN,2024-11-14 16:30:00+00:00,2024-11-14 19:30:00+00:00,0.5,0.5386,7.72,timeout,0.618,1
CLWT,2024-11-14 17:30:00+00:00,2024-11-15 19:30:00+00:00,1.42,1.41,-0.704,timeout,0.6329,0
AEI,2024-11-15 15:30:00+00:00,2024-11-15 18:30:00+00:00,1.0,1.05,5.0,timeout,0.6314,1
CAMP,2024-11-15 19:30:00+00:00,2024-11-15 20:30:00+00:00,9.3,8.02,-13.763,stop,0.6011,0
PLRZ,2024-11-15 19:30:00+00:00,2024-11-15 20:30:00+00:00,1275.0,1218.0,-4.471,stop,0.6031,0
ONMD,2024-11-15 20:30:00+00:00,2024-11-18 16:30:00+00:00,0.875,0.9,2.857,timeout,0.6061,1
IXHL,2024-11-18 14:30:00+00:00,2024-11-18 18:30:00+00:00,62.1,63.3,1.932,timeout,0.6091,1
MYSZ,2024-11-18 14:30:00+00:00,2024-11-18 17:30:00+00:00,1.54,1.5249,-0.981,timeout,0.613,0
CELZ,2024-11-18 16:30:00+00:00,2024-11-18 18:30:00+00:00,2.61,2.48,-4.981,stop,0.6164,0
AEI,2024-11-18 18:30:00+00:00,2024-11-19 14:30:00+00:00,1.045,1.15,10.048,target,0.6099,1
CELZ,2024-11-18 19:30:00+00:00,2024-11-19 15:30:00+00:00,2.5286,2.5409,0.486,timeout,0.635,1
TGEN,2024-11-19 17:30:00+00:00,2024-11-19 20:30:00+00:00,0.91,0.91,0.0,timeout,0.6436,0
ELSE,2024-11-19 18:30:00+00:00,2024-11-20 19:30:00+00:00,4.1015,4.305,4.962,timeout,0.6011,1
MYSZ,2024-11-19 20:30:00+00:00,2024-11-20 14:30:00+00:00,1.29,1.18,-8.527,stop,0.6116,0
MYSZ,2024-11-20 15:30:00+00:00,2024-11-20 17:30:00+00:00,1.15,1.1,-4.348,stop,0.6002,0
NPCE,2024-11-20 19:30:00+00:00,2024-11-21 15:30:00+00:00,9.05,8.95,-1.105,timeout,0.6118,0
ZKIN,2024-11-20 20:30:00+00:00,2024-11-21 16:30:00+00:00,0.53,0.521,-1.698,timeout,0.6171,0
TGEN,2024-11-21 17:30:00+00:00,2024-11-22 18:30:00+00:00,0.86,0.91,5.814,timeout,0.6592,1
IMCC,2024-11-25 16:30:00+00:00,2024-11-25 17:30:00+00:00,2.655,2.51,-5.461,stop,0.6083,0
ZKIN,2024-11-26 17:30:00+00:00,2024-11-27 15:30:00+00:00,0.5349,0.52,-2.786,timeout,0.6131,0
MYSZ,2024-11-27 17:30:00+00:00,2024-11-27 20:30:00+00:00,1.31,1.365,4.198,timeout,0.6096,1
ZKIN,2024-12-02 15:30:00+00:00,2024-12-02 18:30:00+00:00,0.5011,0.5152,2.814,timeout,0.6182,1
PODC,2024-12-03 16:30:00+00:00,2024-12-03 19:30:00+00:00,2.095,2.1077,0.606,timeout,0.6301,1
PLRZ,2024-12-05 15:30:00+00:00,2024-12-05 18:30:00+00:00,1499.85,1410.0,-5.991,stop,0.6267,0
CELZ,2024-12-05 16:30:00+00:00,2024-12-05 19:30:00+00:00,2.3,2.38,3.478,timeout,0.6054,1
ELSE,2024-12-05 20:30:00+00:00,2024-12-06 16:30:00+00:00,4.35,4.56,4.828,timeout,0.6267,1
WFCF,2024-12-06 15:30:00+00:00,2024-12-06 16:30:00+00:00,12.75,12.15,-4.706,stop,0.6123,0
WFCF,2024-12-09 20:30:00+00:00,2024-12-10 18:30:00+00:00,12.4,11.8897,-4.115,stop,0.6096,0
SOTK,2024-12-10 15:30:00+00:00,2024-12-11 16:30:00+00:00,4.6706,4.55,-2.582,timeout,0.6063,0
CELZ,2024-12-10 15:30:00+00:00,2024-12-10 16:30:00+00:00,2.45,2.37,-3.265,stop,0.6061,0
CLWT,2024-12-10 16:30:00+00:00,2024-12-11 14:30:00+00:00,1.36,1.33,-2.206,timeout,0.6192,0
WFCF,2024-12-10 20:30:00+00:00,2024-12-11 19:30:00+00:00,11.8,12.2858,4.117,timeout,0.6102,1
CLWT,2024-12-11 16:30:00+00:00,2024-12-11 20:30:00+00:00,1.3988,1.42,1.516,timeout,0.6207,1
CLWT,2024-12-12 16:30:00+00:00,2024-12-13 14:30:00+00:00,1.37,1.3836,0.993,timeout,0.633,1
RNAZ,2024-12-12 19:30:00+00:00,2024-12-12 20:30:00+00:00,185.7296,201.88,8.696,target,0.601,1
AEI,2024-12-13 14:30:00+00:00,2024-12-13 17:30:00+00:00,1.16,1.15,-0.862,timeout,0.6092,0
PODC,2024-12-13 14:30:00+00:00,2024-12-13 17:30:00+00:00,2.3216,2.26,-2.653,timeout,0.6153,0
LRHC,2024-12-13 16:30:00+00:00,2024-12-13 19:30:00+00:00,5520.0,5600.0,1.449,timeout,0.6199,1
TGEN,2024-12-13 18:30:00+00:00,2024-12-16 18:30:00+00:00,1.72,1.71,-0.581,timeout,0.6394,0
WFCF,2024-12-13 19:30:00+00:00,2024-12-16 15:30:00+00:00,12.08,12.382,2.5,timeout,0.6277,1
INTZ,2024-12-16 15:30:00+00:00,2024-12-16 18:30:00+00:00,0.43,0.4602,7.023,timeout,0.6355,1
ZDGE,2024-12-16 15:30:00+00:00,2024-12-16 16:30:00+00:00,2.2491,2.47,9.822,target,0.6032,1
EUDA,2024-12-16 18:30:00+00:00,2024-12-16 19:30:00+00:00,110.8,106.8,-3.61,stop,0.6106,0
CLWT,2024-12-18 15:30:00+00:00,2024-12-18 17:30:00+00:00,1.47,1.4,-4.762,stop,0.6253,0
ZKIN,2024-12-18 17:30:00+00:00,2024-12-19 14:30:00+00:00,0.7833,0.7303,-6.766,stop,0.607,0
ONMD,2024-12-18 20:30:00+00:00,2024-12-19 16:30:00+00:00,0.97,1.0,3.093,timeout,0.6148,1
ACRV,2024-12-18 20:30:00+00:00,2024-12-19 16:30:00+00:00,6.8,6.67,-1.912,timeout,0.6009,0
TGEN,2024-12-19 15:30:00+00:00,2024-12-19 18:30:00+00:00,1.6,1.58,-1.25,timeout,0.6111,0
ZKIN,2024-12-19 15:30:00+00:00,2024-12-19 18:30:00+00:00,0.7305,0.7398,1.273,timeout,0.6015,1
WFCF,2024-12-19 16:30:00+00:00,2024-12-20 20:30:00+00:00,12.0,12.3,2.5,timeout,0.6558,1
IMCC,2024-12-19 18:30:00+00:00,2024-12-20 15:30:00+00:00,2.025,1.91,-5.679,stop,0.602,0
CVV,2024-12-19 19:30:00+00:00,2024-12-20 15:30:00+00:00,3.3208,3.82,15.033,target,0.6003,1
PODC,2024-12-19 19:30:00+00:00,2024-12-20 16:30:00+00:00,2.14,2.28,6.542,timeout,0.616,1
ZKIN,2024-12-19 20:30:00+00:00,2024-12-20 14:30:00+00:00,0.6802,0.625,-8.115,stop,0.6099,0
ZKIN,2024-12-20 15:30:00+00:00,2024-12-20 18:30:00+00:00,0.655,0.6645,1.45,timeout,0.6073,1
CLWT,2024-12-20 16:30:00+00:00,2024-12-23 14:30:00+00:00,1.4265,1.48,3.75,timeout,0.6067,1
ZKIN,2024-12-20 16:30:00+00:00,2024-12-20 19:30:00+00:00,0.6201,0.6467,4.29,timeout,0.6084,1
IMCC,2024-12-20 19:30:00+00:00,2024-12-23 15:30:00+00:00,2.09,2.18,4.306,timeout,0.6059,1
PODC,2024-12-23 18:30:00+00:00,2024-12-24 14:30:00+00:00,2.08,2.26,8.654,target,0.603,1
CLWT,2024-12-24 16:30:00+00:00,2024-12-26 17:30:00+00:00,1.4164,1.47,3.784,timeout,0.6397,1
WFCF,2024-12-26 15:30:00+00:00,2024-12-30 14:30:00+00:00,12.445,12.37,-0.603,timeout,0.6307,0
AEI,2024-12-27 17:30:00+00:00,2024-12-27 20:30:00+00:00,0.8199,0.8401,2.464,timeout,0.6039,1
PODC,2024-12-30 16:30:00+00:00,2024-12-30 17:30:00+00:00,2.16,2.065,-4.398,stop,0.6118,0
ZKIN,2024-12-30 18:30:00+00:00,2024-12-30 19:30:00+00:00,0.69,0.65,-5.797,stop,0.6166,0
ZKIN,2024-12-30 20:30:00+00:00,2024-12-31 16:30:00+00:00,0.6485,0.6399,-1.326,timeout,0.6041,0
ELSE,2024-12-31 14:30:00+00:00,2024-12-31 17:30:00+00:00,5.35,5.1681,-3.4,stop,0.6092,0
ZKIN,2024-12-31 19:30:00+00:00,2025-01-02 14:30:00+00:00,0.6001,0.65,8.315,target,0.6129,1
ZKIN,2025-01-02 14:30:00+00:00,2025-01-02 15:30:00+00:00,0.5975,0.646,8.117,target,0.6116,1
CAMP,2025-01-02 17:30:00+00:00,2025-01-02 18:30:00+00:00,5.41,5.0,-7.579,stop,0.6054,0
WFCF,2025-01-02 18:30:00+00:00,2025-01-06 14:30:00+00:00,13.19,12.78,-3.108,stop,0.6533,0
PODC,2025-01-03 14:30:00+00:00,2025-01-03 19:30:00+00:00,2.1,2.08,-0.952,timeout,0.6317,0
IMCC,2025-01-03 15:30:00+00:00,2025-01-03 16:30:00+00:00,2.21,2.39,8.145,target,0.6158,1
SOTK,2025-01-06 18:30:00+00:00,2025-01-06 20:30:00+00:00,4.01,4.335,8.105,target,0.6045,1
WFCF,2025-01-07 18:30:00+00:00,2025-01-10 19:30:00+00:00,12.1786,12.073,-0.867,timeout,0.6205,0
CAMP,2025-01-07 20:30:00+00:00,2025-01-08 16:30:00+00:00,4.4219,4.6782,5.796,timeout,0.6032,1
ZKIN,2025-01-07 20:30:00+00:00,2025-01-08 18:30:00+00:00,0.6561,0.648,-1.235,timeout,0.6262,0
IXHL,2025-01-08 19:30:00+00:00,2025-01-10 18:30:00+00:00,55.05,55.116,0.12,timeout,0.6177,1
ZKIN,2025-01-10 17:30:00+00:00,2025-01-13 14:30:00+00:00,0.6,0.6499,8.317,target,0.6219,1
ZKIN,2025-01-10 18:30:00+00:00,2025-01-13 14:30:00+00:00,0.6001,0.6499,8.299,target,0.6018,1
CVV,2025-01-10 18:30:00+00:00,2025-01-13 14:30:00+00:00,3.5334,3.6101,2.171,timeout,0.6003,1
POET,2025-01-13 15:30:00+00:00,2025-01-13 18:30:00+00:00,4.605,4.52,-1.846,timeout,0.6006,0
WFCF,2025-01-13 15:30:00+00:00,2025-01-13 20:30:00+00:00,11.8427,12.68,7.07,timeout,0.6186,1
IMCC,2025-01-13 16:30:00+00:00,2025-01-14 14:30:00+00:00,2.36,2.26,-4.237,stop,0.6391,0
SPHL,2025-01-13 16:30:00+00:00,2025-01-13 17:30:00+00:00,42.0,40.0048,-4.75,stop,0.612,0
ZKIN,2025-01-13 18:30:00+00:00,2025-01-13 20:30:00+00:00,0.642,0.6139,-4.377,stop,0.6067,0
PODC,2025-01-14 15:30:00+00:00,2025-01-14 16:30:00+00:00,2.3988,2.625,9.43,target,0.6168,1
TGEN,2025-01-14 17:30:00+00:00,2025-01-14 20:30:00+00:00,2.49,2.65,6.426,timeout,0.6058,1
LAB,2025-01-16 15:30:00+00:00,2025-01-16 17:30:00+00:00,1.7801,1.715,-3.657,stop,0.6016,0
ZKIN,2025-01-16 16:30:00+00:00,2025-01-16 19:30:00+00:00,0.55,0.5549,0.891,timeout,0.6167,1
CISO,2025-01-16 18:30:00+00:00,2025-01-16 19:30:00+00:00,1.01,0.9774,-3.228,stop,0.6186,0
CISO,2025-01-16 19:30:00+00:00,2025-01-17 15:30:00+00:00,0.94,0.9999,6.372,timeout,0.6306,1
PODC,2025-01-17 15:30:00+00:00,2025-01-17 18:30:00+00:00,2.24,2.305,2.902,timeout,0.6118,1
AEI,2025-01-17 15:30:00+00:00,2025-01-17 18:30:00+00:00,0.761,0.85,11.695,target,0.6137,1
IMCC,2025-01-21 14:30:00+00:00,2025-01-21 17:30:00+00:00,2.18,2.44,11.927,target,0.6167,1
WFCF,2025-01-21 14:30:00+00:00,2025-01-21 20:30:00+00:00,13.0,13.0,0.0,timeout,0.6182,0
TGEN,2025-01-21 15:30:00+00:00,2025-01-21 18:30:00+00:00,2.47,2.7,9.312,target,0.603,1
IMCC,2025-01-21 20:30:00+00:00,2025-01-22 16:30:00+00:00,2.3748,2.26,-4.834,stop,0.6067,0
ZKIN,2025-01-22 14:30:00+00:00,2025-01-22 17:30:00+00:00,0.625,0.6245,-0.08,timeout,0.6055,0
IMCC,2025-01-22 17:30:00+00:00,2025-01-23 14:30:00+00:00,2.37,2.385,0.633,timeout,0.6048,1
PODC,2025-01-22 18:30:00+00:00,2025-01-23 14:30:00+00:00,2.35,2.47,5.106,timeout,0.6243,1
PODC,2025-01-23 16:30:00+00:00,2025-01-23 20:30:00+00:00,2.38,2.4389,2.475,timeout,0.6169,1
BOTJ,2025-01-23 17:30:00+00:00,2025-01-24 18:30:00+00:00,13.2926,13.99,5.247,timeout,0.6154,1
ONMD,2025-01-23 20:30:00+00:00,2025-01-24 16:30:00+00:00,1.261,1.32,4.679,timeout,0.605,1
PODC,2025-01-24 18:30:00+00:00,2025-01-27 14:30:00+00:00,2.27,2.19,-3.524,stop,0.6036,0
PODC,2025-01-24 19:30:00+00:00,2025-01-27 14:30:00+00:00,2.2933,2.19,-4.504,stop,0.6174,0
ONMD,2025-01-27 18:30:00+00:00,2025-01-27 20:30:00+00:00,1.1107,1.0601,-4.556,stop,0.6045,0
BTBT,2025-01-27 18:30:00+00:00,2025-01-28 14:30:00+00:00,3.0,3.105,3.5,timeout,0.601,1
IMCC,2025-01-28 19:30:00+00:00,2025-01-28 20:30:00+00:00,2.2,2.1,-4.545,stop,0.6143,0
IMCC,2025-01-29 14:30:00+00:00,2025-01-29 18:30:00+00:00,2.11,2.135,1.185,timeout,0.62,1
LEDS,2025-01-30 18:30:00+00:00,2025-01-31 15:30:00+00:00,1.49,1.525,2.349,timeout,0.6143,1
WFCF,2025-01-30 20:30:00+00:00,2025-02-03 14:30:00+00:00,12.37,12.7,2.668,timeout,0.6353,1
SOTK,2025-01-31 17:30:00+00:00,2025-02-03 14:30:00+00:00,3.835,3.7852,-1.299,timeout,0.6083,0
SPHL,2025-02-03 16:30:00+00:00,2025-02-03 20:30:00+00:00,15.664,15.52,-0.919,timeout,0.6061,0
WFCF,2025-02-03 19:30:00+00:00,2025-02-04 16:30:00+00:00,12.4,12.1016,-2.406,timeout,0.6426,0
ATER,2025-02-03 19:30:00+00:00,2025-02-04 15:30:00+00:00,1.93,2.4967,29.363,target,0.6262,1
SPHL,2025-02-04 17:30:00+00:00,2025-02-04 20:30:00+00:00,14.8,16.96,14.595,target,0.6142,1
WFCF,2025-02-04 17:30:00+00:00,2025-02-05 18:30:00+00:00,11.8452,12.0,1.307,timeout,0.6061,1
SOTK,2025-02-05 15:30:00+00:00,2025-02-05 19:30:00+00:00,3.9999,3.9448,-1.378,timeout,0.6302,0
WFCF,2025-02-05 20:30:00+00:00,2025-02-07 14:30:00+00:00,12.25,12.15,-0.816,timeout,0.6102,0
PLRZ,2025-02-06 15:30:00+00:00,2025-02-06 16:30:00+00:00,1686.6,1621.5,-3.86,stop,0.6162,0
ONMD,2025-02-06 16:30:00+00:00,2025-02-06 18:30:00+00:00,1.0055,0.9602,-4.505,stop,0.6023,0
SPHL,2025-02-06 18:30:00+00:00,2025-02-06 19:30:00+00:00,14.24,18.32,28.652,target,0.609,1
PODC,2025-02-06 20:30:00+00:00,2025-02-07 16:30:00+00:00,2.07,2.265,9.42,target,0.6563,1
WFCF,2025-02-07 20:30:00+00:00,2025-02-11 14:30:00+00:00,12.364,12.6362,2.202,timeout,0.6153,1
ELSE,2025-02-10 14:30:00+00:00,2025-02-11 15:30:00+00:00,4.99,4.81,-3.607,stop,0.6071,0
PODC,2025-02-10 15:30:00+00:00,2025-02-10 16:30:00+00:00,2.0,2.25,12.5,target,0.6011,1
CAMP,2025-02-10 16:30:00+00:00,2025-02-10 19:30:00+00:00,4.29,4.31,0.466,timeout,0.6099,1
ZKIN,2025-02-10 16:30:00+00:00,2025-02-10 19:30:00+00:00,2.32,2.1861,-5.772,stop,0.6201,0
TGEN,2025-02-11 15:30:00+00:00,2025-02-11 16:30:00+00:00,2.72,2.6,-4.412,stop,0.6139,0
VALU,2025-02-11 17:30:00+00:00,2025-02-11 20:30:00+00:00,33.4,34.46,3.174,timeout,0.6056,1
PODC,2025-02-12 16:30:00+00:00,2025-02-12 17:30:00+00:00,1.98,1.9099,-3.54,stop,0.6118,0
CLWT,2025-02-12 16:30:00+00:00,2025-02-12 19:30:00+00:00,1.1853,1.23,3.771,timeout,0.6071,1
PODC,2025-02-12 18:30:00+00:00,2025-02-13 14:30:00+00:00,1.955,1.89,-3.325,stop,0.6143,0
WFCF,2025-02-13 14:30:00+00:00,2025-02-13 20:30:00+00:00,11.99,11.9431,-0.391,timeout,0.6244,0
PODC,2025-02-13 17:30:00+00:00,2025-02-14 14:30:00+00:00,1.9945,2.01,0.777,timeout,0.602,1
SOTK,2025-02-13 17:30:00+00:00,2025-02-13 20:30:00+00:00,3.8043,3.85,1.201,timeout,0.6394,1
IMCC,2025-02-13 17:30:00+00:00,2025-02-13 20:30:00+00:00,2.23,2.21,-0.897,timeout,0.6404,0
ELSE,2025-02-13 19:30:00+00:00,2025-02-14 15:30:00+00:00,4.7101,4.875,3.501,timeout,0.6035,1
CAMP,2025-02-13 19:30:00+00:00,2025-02-14 15:30:00+00:00,4.48,4.75,6.027,timeout,0.6087,1
ELSE,2025-02-18 14:30:00+00:00,2025-02-18 19:30:00+00:00,4.8752,4.7678,-2.203,timeout,0.6239,0
ATER,2025-02-20 16:30:00+00:00,2025-02-20 19:30:00+00:00,2.17,2.13,-1.843,timeout,0.6026,0
PODC,2025-02-20 19:30:00+00:00,2025-02-21 15:30:00+00:00,2.0883,2.1,0.56,timeout,0.6094,1
IMCC,2025-02-21 19:30:00+00:00,2025-02-24 15:30:00+00:00,2.095,2.01,-4.057,stop,0.6007,0
TGEN,2025-02-21 19:30:00+00:00,2025-02-21 20:30:00+00:00,2.03,1.88,-7.389,stop,0.6226,0
CAMP,2025-02-21 20:30:00+00:00,2025-02-24 15:30:00+00:00,4.8,4.65,-3.125,stop,0.606,0
CAMP,2025-02-25 14:30:00+00:00,2025-02-25 18:30:00+00:00,4.5935,4.67,1.665,timeout,0.6076,1
TGEN,2025-02-25 15:30:00+00:00,2025-02-25 18:30:00+00:00,1.81,1.74,-3.867,stop,0.6217,0
INTZ,2025-02-25 15:30:00+00:00,2025-02-25 18:30:00+00:00,1.0901,1.045,-4.137,stop,0.6055,0
PODC,2025-02-25 16:30:00+00:00,2025-02-26 15:30:00+00:00,1.924,1.9001,-1.242,timeout,0.6317,0
PODC,2025-02-26 16:30:00+00:00,2025-02-26 19:30:00+00:00,1.95,1.89,-3.077,stop,0.6057,0
PODC,2025-02-27 14:30:00+00:00,2025-02-27 17:30:00+00:00,1.75,1.7809,1.766,timeout,0.6092,1
TGEN,2025-02-27 15:30:00+00:00,2025-02-27 20:30:00+00:00,1.81,1.81,0.0,timeout,0.615,0
LEDS,2025-02-27 18:30:00+00:00,2025-02-28 14:30:00+00:00,1.66,1.79,7.831,timeout,0.6254,1
ONMD,2025-02-27 19:30:00+00:00,2025-02-28 15:30:00+00:00,0.9406,0.8895,-5.433,stop,0.6084,0
CAMP,2025-02-28 14:30:00+00:00,2025-02-28 15:30:00+00:00,3.92,4.655,18.75,target,0.62,1
INTZ,2025-02-28 16:30:00+00:00,2025-02-28 17:30:00+00:00,0.9141,0.8572,-6.225,stop,0.6053,0
TGEN,2025-02-28 16:30:00+00:00,2025-02-28 20:30:00+00:00,1.71,1.74,1.754,timeout,0.6217,1
WFCF,2025-02-28 17:30:00+00:00,2025-02-28 18:30:00+00:00,12.4,11.66,-5.968,stop,0.6069,0
WFCF,2025-02-28 20:30:00+00:00,2025-03-03 17:30:00+00:00,12.4,11.98,-3.387,stop,0.6517,0
EU,2025-03-03 15:30:00+00:00,2025-03-03 16:30:00+00:00,1.605,1.4101,-12.143,stop,0.6009,0
EU,2025-03-03 17:30:00+00:00,2025-03-03 19:30:00+00:00,1.41,1.36,-3.546,stop,0.6016,0
WFCF,2025-03-03 19:30:00+00:00,2025-03-04 14:30:00+00:00,11.51,11.02,-4.257,stop,0.6025,0
INTZ,2025-03-04 14:30:00+00:00,2025-03-04 16:30:00+00:00,0.72,0.7799,8.319,target,0.6011,1
IMCC,2025-03-04 18:30:00+00:00,2025-03-05 14:30:00+00:00,1.84,1.87,1.63,timeout,0.6208,1
ONMD,2025-03-05 16:30:00+00:00,2025-03-05 19:30:00+00:00,0.7501,0.76,1.32,timeout,0.6155,1
ONMD,2025-03-05 20:30:00+00:00,2025-03-06 15:30:00+00:00,0.76,0.7259,-4.487,stop,0.6006,0
PODC,2025-03-06 16:30:00+00:00,2025-03-07 14:30:00+00:00,1.755,1.755,0.0,timeout,0.6208,0
AIRG,2025-03-06 18:30:00+00:00,2025-03-07 14:30:00+00:00,5.082,4.835,-4.86,stop,0.6088,0
CAMP,2025-03-07 18:30:00+00:00,2025-03-07 19:30:00+00:00,4.48,4.29,-4.241,stop,0.6128,0
IMCC,2025-03-10 13:30:00+00:00,2025-03-10 18:30:00+00:00,1.89,1.82,-3.704,stop,0.6224,0
CAMP,2025-03-10 13:30:00+00:00,2025-03-10 16:30:00+00:00,4.25,4.39,3.294,timeout,0.6045,1
PODC,2025-03-10 14:30:00+00:00,2025-03-11 13:30:00+00:00,1.73,1.73,0.0,timeout,0.6342,0
ONMD,2025-03-10 14:30:00+00:00,2025-03-10 17:30:00+00:00,0.6998,0.6585,-5.902,stop,0.6025,0
IMCC,2025-03-10 14:30:00+00:00,2025-03-10 16:30:00+00:00,1.9,1.8397,-3.174,stop,0.623,0
BTBT,2025-03-10 14:30:00+00:00,2025-03-10 16:30:00+00:00,2.2769,2.18,-4.256,stop,0.6205,0
PLUT,2025-03-10 15:30:00+00:00,2025-03-10 16:30:00+00:00,3.4262,3.28,-4.267,stop,0.6003,0
ZKIN,2025-03-10 16:30:00+00:00,2025-03-10 19:30:00+00:00,1.4091,1.33,-5.614,stop,0.637,0
IMCC,2025-03-10 18:30:00+00:00,2025-03-11 13:30:00+00:00,1.8444,1.77,-4.034,stop,0.6004,0
CLWT,2025-03-10 18:30:00+00:00,2025-03-11 14:30:00+00:00,1.34,1.41,5.224,timeout,0.6011,1
PODC,2025-03-12 14:30:00+00:00,2025-03-12 16:30:00+00:00,1.77,1.671,-5.593,stop,0.6025,0
PLRZ,2025-03-13 14:30:00+00:00,2025-03-13 19:30:00+00:00,1072.35,1020.0,-4.882,stop,0.6209,0
CELZ,2025-03-13 16:30:00+00:00,2025-03-13 19:30:00+00:00,2.9767,3.03,1.791,timeout,0.6025,1
RAND,2025-03-14 15:30:00+00:00,2025-03-14 17:30:00+00:00,23.74,22.63,-4.676,stop,0.6212,0
TGEN,2025-03-14 16:30:00+00:00,2025-03-14 19:30:00+00:00,2.2,2.15,-2.273,timeout,0.602,0
TGEN,2025-03-14 17:30:00+00:00,2025-03-17 13:30:00+00:00,2.18,2.25,3.211,timeout,0.6015,1
IMCC,2025-03-17 15:30:00+00:00,2025-03-17 16:30:00+00:00,1.6455,1.8,9.389,target,0.6221,1
ONMD,2025-03-17 17:30:00+00:00,2025-03-17 18:30:00+00:00,0.6765,0.6438,-4.834,stop,0.6197,0
ONMD,2025-03-17 19:30:00+00:00,2025-03-18 14:30:00+00:00,0.6876,0.61,-11.286,stop,0.6066,0
ONMD,2025-03-18 15:30:00+00:00,2025-03-18 17:30:00+00:00,0.6232,0.69,10.719,target,0.6292,1
CLWT,2025-03-18 16:30:00+00:00,2025-03-19 13:30:00+00:00,1.3097,1.3499,3.069,timeout,0.6085,1
ONMD,2025-03-19 13:30:00+00:00,2025-03-19 14:30:00+00:00,0.67,0.647,-3.433,stop,0.6306,0
IMCC,2025-03-19 13:30:00+00:00,2025-03-20 13:30:00+00:00,1.71,1.83,7.018,timeout,0.6146,1
INTZ,2025-03-19 14:30:00+00:00,2025-03-19 17:30:00+00:00,1.0996,1.115,1.401,timeout,0.6062,1
PLUT,2025-03-19 14:30:00+00:00,2025-03-19 17:30:00+00:00,3.06,3.0874,0.895,timeout,0.6148,1
ONMD,2025-03-19 17:30:00+00:00,2025-03-19 18:30:00+00:00,0.642,0.59,-8.1,stop,0.6001,0
ONMD,2025-03-19 18:30:00+00:00,2025-03-20 14:30:00+00:00,0.5432,0.6,10.457,target,0.6301,1
PLRZ,2025-03-20 15:30:00+00:00,2025-03-20 18:30:00+00:00,798.15,851.55,6.69,timeout,0.6062,1
VALU,2025-03-21 15:30:00+00:00,2025-03-24 19:30:00+00:00,36.5,38.09,4.356,timeout,0.6008,1
ONMD,2025-03-21 17:30:00+00:00,2025-03-21 18:30:00+00:00,0.537,0.52,-3.166,stop,0.6252,0
PLUT,2025-03-24 16:30:00+00:00,2025-03-24 19:30:00+00:00,2.39,2.52,5.439,timeout,0.6076,1
CELZ,2025-03-25 16:30:00+00:00,2025-03-25 17:30:00+00:00,2.42,2.3459,-3.062,stop,0.6131,0
CAMP,2025-03-25 18:30:00+00:00,2025-03-26 14:30:00+00:00,4.98,5.19,4.217,timeout,0.6012,1
ONMD,2025-03-26 14:30:00+00:00,2025-03-26 17:30:00+00:00,0.5601,0.5845,4.356,timeout,0.6146,1
PLUT,2025-03-27 15:30:00+00:00,2025-03-27 18:30:00+00:00,2.89,2.93,1.384,timeout,0.6005,1
CAMP,2025-03-27 19:30:00+00:00,2025-03-28 15:30:00+00:00,4.5,4.39,-2.444,timeout,0.6016,0
SPHL,2025-03-28 13:30:00+00:00,2025-03-28 16:30:00+00:00,4.16,4.16,0.0,timeout,0.6021,0
ZKIN,2025-03-28 14:30:00+00:00,2025-03-28 19:30:00+00:00,1.33,1.31,-1.504,timeout,0.6275,0
DAIO,2025-03-28 16:30:00+00:00,2025-03-28 19:30:00+00:00,2.49,2.45,-1.606,timeout,0.6147,0
PLRZ,2025-03-28 16:30:00+00:00,2025-03-28 19:30:00+00:00,689.85,704.85,2.174,timeout,0.6276,1
ONMD,2025-03-28 17:30:00+00:00,2025-03-31 13:30:00+00:00,0.5551,0.551,-0.739,timeout,0.6091,0
TGEN,2025-03-31 13:30:00+00:00,2025-03-31 16:30:00+00:00,2.11,2.21,4.739,timeout,0.6166,1
PODC,2025-03-31 16:30:00+00:00,2025-03-31 19:30:00+00:00,1.45,1.56,7.586,timeout,0.6205,1
IMCC,2025-03-31 16:30:00+00:00,2025-03-31 18:30:00+00:00,1.64,1.5101,-7.921,stop,0.6066,0
IMCC,2025-03-31 17:30:00+00:00,2025-03-31 18:30:00+00:00,1.6099,1.5101,-6.199,stop,0.6032,0
SPHL,2025-03-31 18:30:00+00:00,2025-04-01 13:30:00+00:00,3.9296,3.544,-9.813,stop,0.6017,0
IMCC,2025-03-31 19:30:00+00:00,2025-04-01 15:30:00+00:00,1.54,1.5737,2.188,timeout,0.6218,1
CLWT,2025-04-01 13:30:00+00:00,2025-04-02 14:30:00+00:00,1.16,1.1996,3.414,timeout,0.6021,1
CELZ,2025-04-01 14:30:00+00:00,2025-04-01 15:30:00+00:00,2.1355,2.0604,-3.517,stop,0.6085,0
DAIO,2025-04-01 19:30:00+00:00,2025-04-02 14:30:00+00:00,2.4795,2.37,-4.416,stop,0.632,0
CAMP,2025-04-02 14:30:00+00:00,2025-04-02 15:30:00+00:00,3.66,3.5,-4.372,stop,0.6009,0
